ID,hivCaseReportNumber,name,fathersName,fathersFatherName,mothersName,mothersFatherName,gender,dob,district,town,PhoneNumber
rec-00000457-aaa-0,8Q/Yd/5Ds/sdAQD,Ali,Heluf,Abate,Kidane,Awot,male,20021121,Tigray,Mekelle,046-668-4457
rec-00000458-aaa-0,Ky/dc/b8j/uO7uw,Samuel,Gebreselassie,Ayenew,Shimelis,Habtemichael,male,20011003,Amhara,Artuma Fursi,011-112-5960
rec-00000459-aaa-0,hq/GH/foJ/5lNIR,Molla,Yemane,Dejene,Beshah,Shibabaw,male,19960330,Somali,Dembel,091-647-5878
rec-00000460-aaa-0,kU/oJ/7VD/far09,Ashagre,Tesfaye,Teklu,Seifu,Mitiku,male,19970709,Amhara,Debre Elias,047-044-8002
rec-00000460-bbb-0,kU/oJ/7VD/far08,Ashagre,Tesfaye,ieklu,Seifu,Mitiku,maie,19970709,Amhara,Debre Eliss,047-044-8002
rec-00000460-bbb-1,kU/oJ/7VD/far09,Ashagre,Tesfaye,Tecklu,Sifu,Midiku,male,19970709,,Debre Elias,047-044-8002
rec-00000461-aaa-0,wE/Bz/xZl/xwUXE,Reda,Jemal,Anibereber,Samuel,Belayneh,male,19870110,Tigray,Raya  Alamata,022-480-6590
rec-00000462-aaa-0,Xo/9r/iOp/r8rAX,Almaz,Hailemariam,Sahile,Chewaka,Gebreegzihabher,female,19960724,SNNP,Loma,011-651-8960
rec-00000462-bbb-0,Xo/9r/iOp/r8rAX,Almaz,Hailemaryam,Sahile,Chewacka,Gebreegzihabher,female,19960724,,Loms,011-651-8960
rec-00000462-bbb-1,Xo/9r/iOp/r8rAX,Almaz,Haioemariam,,Chewaka,Gebreegzihabher,female,19960724,SNNbP,Loma,011-651-8969
rec-00000463-aaa-0,QV/5A/kUG/nw0qW,Btelhem,Muluwerk,Kassaou,Nadew,Aklilu,female,19990513,Oromia,Adama town,011-111-7952
rec-00000464-aaa-0,Cv/Sn/c7W/q5OCq,Bamlaku,Temesgen,Ayenew,Negash,Gebregiorgis,male,19971105,Oromia,Ambo town,011-654-1190
rec-00000465-aaa-0,KQ/q2/JQD/SBxRT,Ojige,Nakachew,Esayas,Tibebu,Utalo,male,19961123,Oromia,Darimu,098-111-7153
rec-00000466-aaa-0,lO/SD/B3o/95fUN,Hiluf,Alemu,Mekonnen,Santi,Jewehar,male,19981129,Amhara,Baso Liben,091-623-5016
rec-00000466-bbb-0,lO/SD/B3o/95fUN,Hilif,Alemu,Mekonmen,Santi,Jewehaah,male,19981129,Amhara,Baso Ligen,091-623-5016
rec-00000466-bbb-1,lO/SD/B3o/95fUN,,Alemu,Meckonnen,Sandi,Jewehar,maoe,19981129,Amhara,Baso Liben,091-623-5016
rec-00000467-aaa-0,oL/fY/4wo/jkCrY,Oegefa,Naod,Dereje,Dukesa,Tesfu,male,20070121,Oromia,Badele Zuria,091-815-1332
rec-00000467-bbb-0,oL/fY/qwo/jkCrY,Oegffa,Naod,Derej,,Tesfu,male,20070121,Oromia,Badele Zuria,091-815-1332
rec-00000468-aaa-0,UF/sm/y6W/6h2ob,Tesfay,Adihana,Asrat,Mengesha,Gidisa,male,19940709,Amhara,Quara,091-178-3155
rec-00000469-aaa-0,nj/NN/z0a/FaksJ,Tolosa,Amare,Anwar,Demesew,Oesse,male,20020630,Tigray,Kafta Humera,011-111-9620
rec-00000470-aaa-0,xh/fR/rUl/Dikru,Abdurehman,Beyene,Yimam,Shiferaw,Mengistu,male,19950502,Oromia,Lege Hida,022-106-6031
rec-00000470-bbb-0,,Abdurehman,Beyene,Yimam,Shiferaw,Mengistu,male,19950602,Oromi,Lege Hiea,022-106-6031
rec-00000470-bbb-1,xh/fR/rUl/Dikru,Abdureman,Beyen,Yimam,Shiferaw,Mengistu,male,,Or0mia,Lege Hida,022-106-6031
rec-00000471-aaa-0,3X/jh/koT/jh07D,Manji,Tekelu,Seifu,Wondwesen,Hailiu,male,19971128,Oromia,Berbere,058-511-8403
rec-00000471-bbb-0,3X/jh/koT/lh07D,Manji,Tekelu,Seifu,Wondwesen,Hai1iu,male,19971128,Oromioa,,058-511-8403
rec-00000472-aaa-0,qv/fH/XVB/niFaI,Endalew,Bamlaku,Gebreegziabher,Tafese,Mebratu,male,20080927,Sidama,Chirone,091-402-8385
rec-00000473-aaa-0,TT/bf/tWm/kCXsl,Biniyam,Teklemeohin,Woldeyes,Getachew,Yimen,male,20010501,Tigray,Chila,091-428-0411
rec-00000474-aaa-0,OC/C4/hvW/n4dNG,Milion,Tesfaye,Leul,Yonatan,Tibebu,male,19930609,Oromia,Mana Sibu,034-345-5470
rec-00000474-bbb-0,OC/C4/hvW/n4dNG,Milion,Tesfaye,Leul,Yonatan,Tipebu,,19930609,Oromyia,Mana Sibv,034-345-5470
rec-00000475-aaa-0,HK/pB/sfv/tN7hV,Negewo,Mebirati,Woldecherkos,Ahimeo,Worke,male,20000512,Amhara,Eferatana Gidem,033-678-2114
rec-00000476-aaa-0,hO/UW/MaA/Edb7H,Gebreegziabeher,Sintayehu,Mohammed,Teshome,Gebrewold,male,19970406,Sidama,Arbegona,011-654-1866
rec-00000477-aaa-0,zu/q7/hb0/9qi9n,Kahsay,Woldeamanuel,Mengesha,Damte,Abamecha,male,20040305,Amhara,Quara,011-651-9957
rec-00000478-aaa-0,Z3/Pp/ok1/LpvPS,Solome,Kassaye,Gebresilassie,Masresha,Tesfaye,female,19950514,Oromia,Gursum (OR),011-114-0005
rec-00000478-bbb-0,Z3/Pp/ok1/LpvPS,Sobme,Kassaye,Gebresikassie,Masresha,Tesfaye,femaoe,19950514,Orcomia,Gursum (OR),011-114-0005
rec-00000478-bbb-1,Z3/Pp/ok1/LpvPS,Solome,Kassay,Gebresilassie,Masrrsha,Tesfaye,female,19950514,Oromia,Gur5um (OR),011-q14-0005
rec-00000479-aaa-0,KZ/2w/cAR/mJjrB,Ayelech,Hunegnaw,Yohannes,Sultan,Woldegiorgis,female,20040516,Oromia,Goro Muti,011-114-5712
rec-00000480-aaa-0,SS/2F/NWL/WraQK,Seid,Tegene,Tibebu,Wondimagegn,Girmay,male,19950522,Oromia,Kuyu,011-352-6120
rec-00000481-aaa-0,1g/0u/8MK/oSuCB,Tayech,Muktar,Berihun,Afework,Araya,female,19940813,SNNP,Hosaena town,011-590-7819
rec-00000482-aaa-0,bd/X9/6pn/n8KLU,Bayleyegn,Santi,Teka,Guoiso,Lemma,male,19990104,Oromia,Limu Bilbilo,011-655-7267
rec-00000483-aaa-0,dG/IV/ich/O6Z2h,Lisanu,Fetile,Nemera,Mesfin,Shimelis,male,19980916,Amhara,Minjar Shenkora,046-275-7661
rec-00000483-bbb-0,dG/IV/ich/O6Z2h,Lisanu,Fetile,,Mesfin,Shimelis,make,19980916,Amhar,Minjar Shenkora,
rec-00000484-aaa-0,dk/mG/DqJ/DTcl9,Siraj,Woldegebriel,Wegase,Ebrahim,Dessie,male,20020511,Amhara,Dera (AM),011-651-0868
rec-00000485-aaa-0,jR/0i/3xM/QaKML,Hailemariam,Hailemariam,Yimer,Wulou,Ereta,male,19871115,Amhara,Debre Markos town,033-495-7948
rec-00000486-aaa-0,ey/BU/Jvm/UNwao,Mekuria,Yemata,Tilahun,Mohammed,Damte,male,19990319,Oromia,Gerar Jarso,011-560-8924
rec-00000487-aaa-0,VO/RR/1wN/xVkHr,Arage,Feyissa,Tesfaye,Bayu,Yohaleshet,male,20070117,Somali,Gashamo,011-369-4807
rec-00000488-aaa-0,xb/iv/h3X/tRZBh,Ashagre,Shewazemed,Selemon,Wondyifraw,Juhar,male,19980917,SNNP,Tercha Zuriya,098-119-6362
rec-00000488-bbb-0,xb/iv/h3X/tRZBh,Ashagre,Shewzemed,,Wondyifraw,Juhar,mal3,19980917,SNNP,Tercha Zvriya,098-119-6362
rec-00000488-bbb-1,xb/iv/h3X/tRZBh,Asagre,Shewazemed,Slemon,Wondyifraw,Juhar,ma|e,,SNNP,Tercha Zuriya,098-119-6362
rec-00000489-aaa-0,k2/34/JQ2/wXhTE,Aboulrezak,Shanko,Senbeta,Zegeye,Kaleb,male,20000309,Amhara,Eferatana Gidem,058-198-9848
rec-00000489-bbb-0,k2/34/JQ2/wXhTE,Aboulrezk,Shanko,Senbeda,Zegeye,Kaleb,male,20000309,Amharae,,058-198-9848
rec-00000490-aaa-0,cg/hI/pc8/tvbsC,Tsegaye,Tariku,Yohannis,Jemal,Getahun,male,19961106,Somali,Bokh,011-435-5024
rec-00000490-bbb-0,cg/hI/pc8/tubsC,Tsegaue,Tariku,Yohannis,Jemal,Getahun,male,19961106,Somali,,011-435-5p24
rec-00000491-aaa-0,9R/z2/XoG/Xqw9t,Awot,Merdokiyos,Nigusie,Getahun,Seid,male,19990129,Addis Ababa,Akaki - Kalit,011-654-3961
rec-00000492-aaa-0,gu/tt/jw6/YXkgc,Dinku,Desta,Garomisa,Alemishet,Teferi,male,19950826,Amhara,Dega Damot,047-174-1093
rec-00000493-aaa-0,uh/ZQ/6an/4cfdQ,Gelaye,Kebede,Erpasa,Tafese,Minaye,male,19950914,Amhara,Wemberma,011-114-5279
rec-00000493-bbb-0,uh/ZQ/6an/4cfdQ,Gelaye,Kebed,,Tafese,Minaye,maie,19950914,Amhara,Wembermq,011-114-5279
rec-00000493-bbb-1,uh/ZQ/6an/4cfdQ,Gelaye,Kebede,Erpasa,Tafe5e,Minay,male,199509q4,Amhara,Wemberma,
rec-00000494-aaa-0,Q6/X5/KEb/0Rvxn,Arage,Hitsanu,Assefa,Araya,Gebiru,male,19941008,Afar,Bidu,011-112-8972
rec-00000495-aaa-0,hp/wa/CZA/0jEod,Gebreegziabher,Mulat,Abawoldekidan,Mesuud,Mohammed,male,19960527,Oromia,Goba Koricha,011-350-9180
rec-00000495-bbb-0,hp/wa/CZA/0jEod,Gebreegjiabher,Mulat,Apawoldekidan,Mesuud,Mohammed,maje,,Oromia,Goba Koricha,011-350-9180
rec-00000495-bbb-1,hp/wa/CZA/ojEod,Gebreegtsiabher,Mulat,Abawoltekidan,Mesuud,Mohammed,male,19960527,Oromia,Goba Korocha,011-350-9180
rec-00000496-aaa-0,GH/Oy/jiX/4v52i,Agiza,Dawit,Beyene,Tirusew,Kebede,male,19921020,Amhara,Gidan,091-652-3865
rec-00000496-bbb-0,,Agiza,Dawit,Beyene,Tirustew,Kebede,male,19921020,Amhabra,Gidsn,091-652-3865
rec-00000497-aaa-0,sg/pQ/Mym/nGYgx,Andualem,Sahile,Bekele,Daniso,Borena,male,19940313,Sidama,Aleta Chuko,033-116-0582
rec-00000498-aaa-0,Iv/ZG/Rhu/GPLtX,Tinsae,Kitaw,Engedasew,Werku,Kifle,male,20021030,Tigray,Setit Humera,011-655-9533
rec-00000499-aaa-0,Bk/wb/pRs/uemD7,Tiruneh,Nigusse,Hussen,Alemayehu,Sape,male,19970712,Oromia,Aweday town,011-572-0527
rec-00000500-aaa-0,zG/x4/7lO/nAkRK,Abebayehu,Gebresilassie,Sinke,Adem,Feyissa,male,20021002,SNNP,Mito,098-111-4770
rec-00000501-aaa-0,HO/0c/1Ho/3qCHx,Asefa,Hayleabe,Chamissa,Jego,Endewaga,male,20091128,SNNP,Damot Pullasa,011-654-0642
rec-00000501-bbb-0,HO/0c/1H0/3qCHx,Ajefa,Hayleabe,Chamissa,Jeko,Entewaga,male,20091128,SNNP,Damot Pullasa,011-654-0642
rec-00000502-aaa-0,yk/xh/JPu/2Lxty,Teklemariam,Asfaw,Girma,Gidena,Minaye,male,20021124,SNNP,Mirab Badowach,011-655-7160
rec-00000503-aaa-0,7r/ec/HmA/rz1gT,Sentayehu,Dukesa,Wubshet,Teklemariam,Biru,male,20040327,Oromia,Goma,091-168-9289
rec-00000503-bbb-0,7r/wc/HmA/rz1gT,Sentayehu,Dukesa,Wubshet,Tecklemariam,Biru,,,Oromia,Goma,091-168-9289
rec-00000504-aaa-0,UK/SD/DF5/eZ4zq,Asfaw,Mengistu,Tegenu,Ayalneh,Genet,male,20000625,Oromia,Dodola town,046-545-6968
rec-00000505-aaa-0,cZ/sy/CYw/d0Kt6,Mohamud,Shiferaw,Gugsa,Teshome,Gebreegzi,male,20031208,Oromia,Limu Kosa,011-112-1959
rec-00000506-aaa-0,OX/8D/2Qz/ZD6AD,Gebrekidan,Takele,Dejene,Nebil,Mulugeta,male,19960227,Oromia,Siraro,091-195-3489
rec-00000506-bbb-0,,Gebrekidan,Takele,Dejene,Nebil,xulugeta,male,19960227,Oromia,,091-196-3489
rec-00000507-aaa-0,Wt/aE/nDj/6AUVp,Yilma,Dera,Beyene,Lemma,Abebe,male,19911204,Tigray,Tsegede (TG),057-978-4760
rec-00000508-aaa-0,wT/Ts/Qzf/TLKAZ,Wendemu,Lemma,Taye,Hassen,Gebrewold,male,19950618,SNNP,Soro,011-401-6122
rec-00000509-aaa-0,dw/cq/Ut6/GKXiI,Michael,Tadesse,Jibril,Asefa,Adamu,male,19960501,Amhara,Wegera,098-119-9989
rec-00000509-bbb-0,dw/cq/Ut6/GKXiI,Michael,Tadesse,Jibfil,Asefa,Aclamu,maje,19960501,Ambara,Wegera,098-119-9989
rec-00000510-aaa-0,IS/A2/Tch/HXTx1,Yeebiye,Ali,Beshah,Abagesa,Mengistu,male,19920608,Sidama,Malga,011-592-3373
rec-00000511-aaa-0,C8/rM/jmN/OKN7c,Mohammed,Tadele,Henok,Dera,Gebreegziabher,male,20041116,Amhara,Kinfaz,011-114-8975
rec-00000512-aaa-0,oK/82/uTR/UdRzy,Oege,Oegefa,Teferi,Gebrehiwot,Getu,male,20021130,SNNP,Adiyio,011-652-0331
rec-00000513-aaa-0,Tc/YY/nn4/rXDQj,Mekonnen,Zelelew,Alemu,Tadese,Kebede,male,19930927,Afar,Amibara,011-651-1646
rec-00000514-aaa-0,io/4J/mEX/hry2P,Reta,Gebreyesus,Tenagne,Gebrekidan,Yasin,male,19970629,SNNP,Tembaro,034-528-0298
rec-00000515-aaa-0,00/Hm/a3I/8OR8t,Elias,Yohannes,Nigussie,Gebreegziabher,Abiy,male,19930228,Oromia,Wondo,091-176-4749
rec-00000516-aaa-0,Fc/fE/BgP/k8BRD,Seblehiwot,Getie,Wedajo,Adem,Gebreegziabher,female,20031127,SNNP,Shashogo,047-083-7201
rec-00000517-aaa-0,O7/fk/BrR/Wll3q,Gifaw,Lema,Andiye,Araya,Ereta,male,20000209,Oromia,Deder,046-223-2305
rec-00000518-aaa-0,NY/oj/6tO/1uq7W,Gebretsdik,Gesese,Zegeye,Giher,Gizachew,male,20070801,SNNP,Gachit,047-311-4606
rec-00000518-bbb-0,NY/oj/6tO/1uq7W,Gebretjdik,Gesese,Zegeye,Giher,Giaachew,,20070801,SNNP,Gachig,047-311-4606
rec-00000518-bbb-1,NY/pj/6tO/1uq7W,,Gesese,Zegeye,Giher,Gizachew,ma1e,20070801,SNNP,Gachit,
rec-00000519-aaa-0,nK/zs/NTd/Ooap7,Worku,Sherif,Azezew,Daniel,Balcha,male,20041005,Somali,Tuliguled,011-652-5943
rec-00000519-bbb-0,nK/zs/NTd/Ooap7,Woahku,Sherif,Azezew,Danil,Balcha,male,,Somali,Tuligul4d,011-652-5943
rec-00000520-aaa-0,2U/cS/ptI/5TtS6,Bejiga,Lemma,Tadese,Besufekad,Kejela,male,20000728,SNNP,Shisho Ande,091-796-2550
rec-00000520-bbb-0,2U/cS/ptI/5TtS6,Bejiga,Lemma,Tades,,Kejela,male,200007w8,SeNNP,Shisho Ande,091-796-2550
rec-00000520-bbb-1,2U/cS/ptI/5TtS6,Bejiga,,Tadeze,Bezufekad,Kezela,male,20000728,SNNP,Shisho Ande,091-796-2550
rec-00000521-aaa-0,r6/zV/4jm/67EmR,Tizazu,Tikue,Abi,Tefera,Sibihatu,male,20030511,Oromia,Chiro Zuria,025-367-7488
rec-00000522-aaa-0,ON/gL/7hA/KaPMg,Debelie,Lemma,Hailu,Shanko,Bayisa,male,19970825,Addis Ababa,Yeka,011-654-7906
rec-00000523-aaa-0,Gy/to/P9n/D7rDH,Mehammed,Alemseged,Hussen,Kedir,Kebede,male,20100413,SNNP,Damot Woide,098-111-5766
rec-00000523-bbb-0,Gy/to/P9n/D7rDH,Mehammed,Alemsteged,Hussen,Kedit,Kebede,rnale,20100413,,Damot Woide,098-111-5766
rec-00000523-bbb-1,Gy/to/P9n/D7rDH,Mehammed,Alemsejyd,Hussen,Kedir,Kebede,maie,2010o413,SNNP,Damot Woide,098-211-5766
rec-00000524-aaa-0,d9/V6/zfb/lYHPX,Eden,Muhiye,Yohannes,Belachew,Desalegn,female,19950416,Oromia,Deder,011-544-6191
rec-00000525-aaa-0,wH/J3/lfa/vjR9d,Fetene,Eyob,Jibril,Redi,Fantahun,male,19981108,SNNP,Derashe Special,011-246-9474
rec-00000526-aaa-0,2q/Kb/kk8/IRMee,Adihanom,Gebretsaoik,Alemneh,Tikue,Mohammed,male,19940607,Somali,Degehamedo,011-353-0851
rec-00000527-aaa-0,hu/sz/YC4/pEgLu,Almaz,Fetene,Shewit,Gebremariam,Kebede,female,19940316,Addis Ababa,Yeka,011-335-4906
rec-00000527-bbb-0,hu/sz/YC4/pEgLu,Almas,Fetene,Shewit,,Kebede,female,19940326,Addis Ahaba,Yeka,011-335-4906
rec-00000527-bbb-1,hu/sz/YC4/pEgLu,Almaz,Fetene,Sheit,Gebremariamn,Kebede,female,,Addis Ababa,Yekw,011-335-4906
rec-00000528-aaa-0,r7/nI/dtD/tAHvN,Gebretinsaye,Dawit,Tesfu,Degefu,Mekonnen,male,20021002,Sidama,Bensa,047-640-3508
rec-00000529-aaa-0,MB/f2/NOF/IBXE4,Eshetu,Tenkir,Girma,Desta,Wondyifraw,male,20031020,Oromia,Nekemte town,011-112-7906
rec-00000529-bbb-0,MB/f2/NOF/IBXE4,Eshetu,Tenkiah,Girma,Desta,Wondyivraw,male,20o31020,Oromia,,011-112-7906
rec-00000529-bbb-1,MB/f2/NOF/IBXE4,Eshetu,Tenkir,Girma,Dezta,Wondyifraw,mzle,20031020,Oromla,Nekemte town,011-112-8906
rec-00000530-aaa-0,LK/8v/6Pi/wxny1,Aman,Kifile,Woldesenbet,W.gebriel,Sintayehu,male,19990810,SNNP,Kemba,011-654-4387
rec-00000531-aaa-0,Ih/SG/5Rl/Kw69j,Fikirte,Mahemude,Lema,Sime,Tekilu,female,19960525,Oromia,Illu Galan,058-751-6707
rec-00000531-bbb-0,Ih/SG/5Rl/Kw69j,Fikirte,,Leam,Sime,Tekilu,female,19960t25,Oromja,Illu Galan,058-751-6707
rec-00000532-aaa-0,GP/Zh/l9i/oUrGa,Bisetegn,Edile,Hakin,Bekele,Kiflie,male,19980928,Oromia,Gora Dola,011-212-6183
rec-00000532-bbb-0,,Biseten,Edile,Hackin,Bekele,Kiflie,male,,Oromia,Gora Dola,011-212-6183
rec-00000533-aaa-0,Gj/TE/jHY/eHfIL,Chere,Takele,Fikre,Woldeyes,Gebreezigi,male,20000919,Oromia,Kombolcha,091-110-9583
rec-00000534-aaa-0,yX/dC/7Jr/gNvHd,Getahun,Teketel,Damte,Anjelo,Haileselassie,male,19981121,Addis Ababa,Yeka,098-111-4755
rec-00000535-aaa-0,Yi/Be/k4s/SwNan,Ebey,Tsige,Elias,Assefaw,Wondimu,male,20070316,Oromia,Bako Tibe,011-651-4005
rec-00000535-bbb-0,Yi/Be/k4s/SwNan,Ebei,Tzige,Elias,Assefaw,Wontimu,male,20070326,Oromia,Bako Tibe,011-651-4005
rec-00000536-aaa-0,kk/xj/UCn/SVqQ8,Shiferaw,Kifle,Sertse,Zemelekot,Belete,male,19970921,Amhara,Semen Achefer,098-111-7543
rec-00000537-aaa-0,lI/TC/D2V/BlJ6z,Tessema,Desta,Mulualem,Kitaw,Kinde,male,20001225,Oromia,Kuyu,011-317-8107
rec-00000538-aaa-0,Ob/86/Hz1/EiBXb,Tibebu,Gesesew,Awoke,Seid,Alemu,male,19951210,Amhara,Alfa,011-655-8787
rec-00000539-aaa-0,ly/3t/bd7/qpvfj,Sime,Aman,Malicha,Alemu,Bakarani,male,20010419,Tigray,Setit Humera,011-534-1706
rec-00000540-aaa-0,EX/AG/Qtd/Mk6CN,Yewubdar,Berihun,Wosene,Daniel,Santi,female,20010801,Oromia,Tena,091-837-5317
rec-00000541-aaa-0,43/y2/cUb/xMNgu,Abraha,Gashaw,Mesfin,Berhanu,Mulat,male,19941203,Amhara,Banja,034-041-9111
rec-00000542-aaa-0,jy/vf/ldE/l3w5F,Hiwot,Tema,Gezahegn,Tesfay,Assefa,female,19980312,Oromia,Wayu Tuka,091-806-7912
rec-00000543-aaa-0,Mm/Is/Jpx/WHvgc,Selamawit,Teferi,Deboch,Kifile,Aboissa,female,20020212,Oromia,Bila Seyo,011-651-4441
rec-00000544-aaa-0,x0/6U/l91/wOXX0,Saba,Gebrekidan,Woldeselase,Garomisa,Moges,female,20040610,Amhara,Hulet Ej Enese,091-452-8200
rec-00000545-aaa-0,zW/0v/wDu/UIydL,Etsehiwot,Abera,Mengistu,Kidane,Goshu,female,19950904,SNNP,Dila Zuria,011-654-2199
rec-00000545-bbb-0,zW/0v/wDu/UIydL,Etjehiwot,,Mengistu,Kidann,Goshu,female,19950994,SNNP,Dila Zuria,011-654-2199
rec-00000546-aaa-0,iG/Rb/N6g/GiI83,Abera,Jemale,Fekadeselassie,Arage,Misgana,male,20060920,Oromia,Nenesebo,091-789-0313
rec-00000546-bbb-0,iG/Rb/N6g/GiI83,Abera,Jemale,Fekacleselassie,Arage,Misgana,maie,,Oromi,Nenesebo,091-789-0313
rec-00000546-bbb-1,iG/Rb/N6g/GiI83,Abera,Jemal,,Arage,Misgana,male,20060920,Oromiza,Nenesebo,091-789-031w
rec-00000547-aaa-0,oZ/D1/KX4/MCfRG,Wondimagegn,Esmael,Mebrahitu,Desalegn,Gessese,male,20030425,Oromia,Nole Kaba,011-111-8616
rec-00000548-aaa-0,e1/ui/ot0/YRkSX,Hailegirogis,Hussen,Addisu,Tesfaye,Amenti,male,20001220,Sidama,Arbegona,011-592-1476
rec-00000549-aaa-0,lW/g9/y4w/mlEpB,Sebile,Nigussie,Samuel,Gebreselassie,Amsalu,female,19920616,Oromia,Shashemene Zuria,091-638-5803
rec-00000549-bbb-0,,Sebile,Nigussie,Samuel,,Amsalu,female,19920616,Oromia,,
rec-00000550-aaa-0,9F/QJ/Tuy/kfn3D,Gebremeskel,Tadesse,Ahmed,Adane,Senbeta,male,20020418,Amhara,Wadla,011-450-2088
rec-00000551-aaa-0,oR/D3/bv3/rm7HU,Yusuf,Shimeles,Eticha,Tewodros,Oesse,male,19920919,Somali,Shabeeley,011-114-8048
rec-00000551-bbb-0,oR/D3/bv3/rm7HU,Yusuf,Shimelest,Eticha,Teodros,Oejse,male,19920919,Somali,Shabeeley,011-11r-8048
rec-00000552-aaa-0,Y8/Kx/X9x/ewpdn,Aster,Fikadu,Kidanemariam,Henok,Solomon,female,19980430,Oromia,Debre Libanos,011-287-7891
rec-00000552-bbb-0,Y8/Kx/X9x/ewpdn,Astdr,Fikadu,jidanemariam,Henok,Solonon,female,19980430,Oromia,Debrw Libanos,011-287-7891
rec-00000553-aaa-0,7S/Ra/nPi/SgaSP,Abdella,Abreha,Shimelis,Adde,Oesse,male,20100506,Oromia,Robe,047-201-8596
rec-00000553-bbb-0,,Abdella,Apreha,Shiemlis,Adde,Oezse,male,20100506,Oromia,Robe,047-201-8596
rec-00000553-bbb-1,7S/Ra/nPi/SgaSP,Abtella,,Shimelis,Add,Oessy,male,20100506,Oromia,Robe,047-201-8596
rec-00000554-aaa-0,Qw/cP/NHg/cb8Vt,Kibrom,Anibereber,Tadese,H.silase,Gebresilassie,male,19900626,Oromia,Dugda,033-172-4114
rec-00000554-bbb-0,Qw/cP/NHg/cb8Vt,Kilorom,Anibereber,Tadeste,H.silase,Gebresilassie,male,,Oromiak,Dugda,033-172-4114
rec-00000554-bbb-1,Qw/cP/NHg/cb8Vt,Kibrom,Anipereber,Tadese,H.zilase,Gebresila5sie,male,19900626,Oromia,Dugfa,033-172-4114
rec-00000555-aaa-0,dJ/ja/lvu/oe0YL,Lemma,Sauh,Mulie,Adera,Mulugeta,male,20020715,Somali,Gunagado,011-651-4670
rec-00000556-aaa-0,ug/WK/36r/isq7r,Gizachew,Kebede,Tigi,Melese,Bekere,male,20100606,Amhara,Tach Armacho,091-616-2127
rec-00000556-bbb-0,ug/WK/36r/isq7r,Gizacbew,Kembede,Tiki,Melese,Beker,male,20100606,Amhara,Tach Armacho,091-616-2127
rec-00000556-bbb-1,ug/WK/36r/isq7r,Gisachew,Kebede,Tiki,Meleste,Beker,male,20100606,Amhara,Tach Armacho,091-616-2127
rec-00000557-aaa-0,6w/Qn/RaN/kHJde,Debru,Eyob,Woldemichael,Bejiga,Alemayehu,male,20030210,Oromia,Adda Berga,058-612-9607
rec-00000557-bbb-0,6w/Qb/RaN/kHJde,Debru,Eyob,Woldemichael,Bejgia,Alemayehu,ma|e,20030210,Oromia,Adda Bsrga,058-612-9607
rec-00000558-aaa-0,AE/Jb/ltq/UFM2K,Shewandagn,Mersia,Kenea,Alene,Temeche,male,19900822,Oromia,Dedo,046-965-6184
rec-00000559-aaa-0,Bv/Da/FEm/aJvJg,Teshager,Genet,Daniel,Regasa,Wondwosen,male,19981017,Amhara,Dangila,046-942-7371
rec-00000560-aaa-0,OS/fM/qy3/JfGHP,Molla,Mudesir,Tsehaye,Yimer,Shimeles,male,19930426,Somali,Miesso,091-661-8985
rec-00000561-aaa-0,Ov/hD/qXF/bm2Wq,Tekeste,Kebede,Mengesha,Werku,Asres,male,20011207,Somali,Aw-Bare,034-665-4127
rec-00000562-aaa-0,19/EB/tqV/ONE5Q,Yosef,Zena,Messay,Gebreegziabher,Fanta,male,20011103,Tigray,Saesie,011-509-9105
rec-00000563-aaa-0,mZ/LX/Pdr/e1bjT,Birhane,Gugessa,Woldeyes,Wooessa,Alaro,male,20060511,Amhara,Raya Kobo,011-114-3822
rec-00000564-aaa-0,XI/Ui/yBS/TJusS,Tiiahun,Tensaew,Gulech,Mekuria,Mohammed,male,19931124,Amhara,Wadla,091-755-1853
rec-00000565-aaa-0,nl/fR/o5t/yVLgn,Abreham,Tsega,Zegeye,Nebiyu,Wakjira,male,19970528,SNNP,Yeki,011-652-4067
rec-00000566-aaa-0,Em/cl/Csf/gK94E,Birtukan,Deressa,Assefa,Hussen,Getachew,female,19950904,Oromia,Doba,011-398-5149
rec-00000566-bbb-0,Em/cl/Csf/gK94E,Birtukan,,Ajsefa,Hussen,,female,19950904,Oromia,Doba,011-e98-5149
rec-00000566-bbb-1,,Biahtukan,Dressa,Assefa,Hussen,Getachrw,female,19950904,Oromia,Doba,011-398-5149
rec-00000567-aaa-0,Yf/0H/l5W/jybPG,Askal,Kassa,Jemal,Mohammed,Gebremeskel,female,20021019,SNNP,Mirab Abaya,011-114-3044
rec-00000568-aaa-0,Gk/Gc/Jtf/2EEhe,Meaza,Geftaga,Mewulid,Mulugeta,Siraj,female,19980723,Amhara,Tenta,025-521-6553
rec-00000568-bbb-0,Gk/Gc/Jtf/2EEhe,Meaza,Geftaka,Mewulid,Mulu9eta,Siraj,female,19980723,Amhadra,Tenta,025-r21-6553
rec-00000568-bbb-1,Gk/Gc/Jtf/2EEhe,Meaza,Geftaga,Mewulid,Mulugeta,Siraz,female,,Amhar,Tenra,025-521-6553
rec-00000569-aaa-0,7Q/tS/hCp/urxK0,Wajebo,Fresenbet,Henok,Tegenu,Hailay,male,19921110,Amhara,Eferatana Gidem,011-112-0994
rec-00000570-aaa-0,fr/xX/R9G/CnlBS,Gosera,Hagos,De)en,Endalew,Kaba,male,20001225,Oromia,Sebeta town,091-439-7923
